mdntf_no,drgnm_no,herb_name,representative_name,drgnm_raw
1140,866,흑사당,흑사당,"흑사당(黑砂糖), 적사당(赤砂糖)"
1140,866,적사당,흑사당,"흑사당(黑砂糖), 적사당(赤砂糖)"
1141,867,흑지마,흑지마,"흑지마(黑脂麻), 흑호마(黑胡麻), 흑지마(黑芝麻), 호마(胡麻), 호마인(胡麻仁)"
1141,867,흑호마,흑지마,"흑지마(黑脂麻), 흑호마(黑胡麻), 흑지마(黑芝麻), 호마(胡麻), 호마인(胡麻仁)"
1141,867,흑지마,흑지마,"흑지마(黑脂麻), 흑호마(黑胡麻), 흑지마(黑芝麻), 호마(胡麻), 호마인(胡麻仁)"
1141,867,호마,흑지마,"흑지마(黑脂麻), 흑호마(黑胡麻), 흑지마(黑芝麻), 호마(胡麻), 호마인(胡麻仁)"
1141,867,호마인,흑지마,"흑지마(黑脂麻), 흑호마(黑胡麻), 흑지마(黑芝麻), 호마(胡麻), 호마인(胡麻仁)"
1142,868,희렴,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1142,868,희첨,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1142,868,희렴초,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1142,868,진득찰,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1143,868,희렴,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1143,868,희첨,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1143,868,희렴초,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1143,868,진득찰,희렴,"희렴(豨薟), 희첨, 희렴초(豨薟草), 진득찰"
1144,868,희렴,희렴,"희렴(豨薟), 희렴초(豨薟草)"
1144,868,희렴초,희렴,"희렴(豨薟), 희렴초(豨薟草)"
1145,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1145,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1146,636,접골목,접골목,접골목(接骨木)
1147,636,접골목,접골목,접골목(接骨木)
1148,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1148,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1150,473,앵피,앵피,앵피(櫻皮)
1151,473,앵피,앵피,앵피(櫻皮)
1152,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1152,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1153,473,앵피,앵피,앵피(櫻皮)
1154,532,용아초,용아초,"용아초(龍牙草), 선학초(仙鶴草)"
1154,532,선학초,용아초,"용아초(龍牙草), 선학초(仙鶴草)"
1155,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1155,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1156,473,앵피,앵피,앵피(櫻皮)
1157,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1157,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1158,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1158,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1159,473,앵피,앵피,앵피(櫻皮)
1160,532,용아초,용아초,"용아초(龍牙草), 선학초(仙鶴草)"
1160,532,선학초,용아초,"용아초(龍牙草), 선학초(仙鶴草)"
1161,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1161,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1162,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1162,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1163,636,접골목,접골목,접골목(接骨木)
1165,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1165,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1166,519,옥죽,옥죽,"옥죽(玉竹),위유(萎蕤)"
1166,519,위유,옥죽,"옥죽(玉竹),위유(萎蕤)"
1168,374,삼과침,삼과침,삼과침(三顆針)
1169,374,삼과침,삼과침,삼과침(三顆針)
1170,354,사향초,사향초,"사향초(麝香草),백리향(百里香)"
1170,354,백리향,사향초,"사향초(麝香草),백리향(百里香)"
1171,58,곤약감자추출물,곤약감자추출물,곤약감자추출물
1172,93,귀리식이섬유,귀리식이섬유,귀리식이섬유
1173,100,글루코만난(곤약,글루코만난(곤약,"글루코만난(곤약, 곤약만난)"
1173,100,곤약만난),글루코만난(곤약,"글루코만난(곤약, 곤약만난)"
1174,115,까마귀쪽나무 열매 주정추출물,까마귀쪽나무 열매 주정추출물,까마귀쪽나무 열매 주정추출물
1175,185,돌외잎추출물,돌외잎추출물,돌외잎추출물
1176,765,풋사과 추출물 애플페논,풋사과 추출물 애플페논,풋사과 추출물 애플페논
1177,257,무화과페이스트,무화과페이스트,무화과페이스트
1178,184,돌외잎주정추출분말,돌외잎주정추출분말,돌외잎주정추출분말
1180,1126,소엽화,소엽화,"소엽화(笑靨花), 소엽미사초(小葉米篩草)"
1180,1126,소엽미사초,소엽화,"소엽화(笑靨花), 소엽미사초(小葉米篩草)"
1182,1126,소엽화,소엽화,"소엽화(笑靨花), 소엽미사초(小葉米篩草)"
1182,1126,소엽미사초,소엽화,"소엽화(笑靨花), 소엽미사초(小葉米篩草)"
1184,1066,사극,사극,사극(沙棘)
1185,318,복령,복령,"복령(茯苓), 적복령, 백복령, 솔풍령, 솔뿌리혹"
1185,318,적복령,복령,"복령(茯苓), 적복령, 백복령, 솔풍령, 솔뿌리혹"
1185,318,백복령,복령,"복령(茯苓), 적복령, 백복령, 솔풍령, 솔뿌리혹"
1185,318,솔풍령,복령,"복령(茯苓), 적복령, 백복령, 솔풍령, 솔뿌리혹"
1185,318,솔뿌리혹,복령,"복령(茯苓), 적복령, 백복령, 솔풍령, 솔뿌리혹"
1186,1046,복령피,복령피,복령피(茯苓皮)
1187,1328,파두상,파두상,파두상(巴豆霜)
1188,898,광동토우슬,광동토우슬,광동토우슬(廣東土牛膝)
1189,2,가자,가자,가자(訶子)
1190,906,교맥,교맥,교맥(蕎麥)
1191,908,교맥엽,교맥엽,교맥엽(蕎麥葉)
1193,876,건궐계,건궐계,건궐계(乾蕨鷄)
1195,1027,미후도,미후도,"미후도(獮猴桃), 미후도(獼猴桃), 미후리(獼猴梨), 연조자(軟棗子)"
1195,1027,미후도,미후도,"미후도(獮猴桃), 미후도(獼猴桃), 미후리(獼猴梨), 연조자(軟棗子)"
1195,1027,미후리,미후도,"미후도(獮猴桃), 미후도(獼猴桃), 미후리(獼猴梨), 연조자(軟棗子)"
1195,1027,연조자,미후도,"미후도(獮猴桃), 미후도(獼猴桃), 미후리(獼猴梨), 연조자(軟棗子)"
1196,1028,미후리근,미후리근,미후리근(獼猴梨根)
1197,1029,미후리엽,미후리엽,미후리엽(獼猴梨葉)
1198,1262,접골목엽,접골목엽,접골목엽(接骨木葉)
1199,1263,접골목화,접골목화,접골목화(接骨木花)
1200,1261,접골목근,접골목근,접골목근(接骨木根)
1201,883,계수조,계수조,계수조(鷄樹條)
1202,884,계수조과,계수조과,계수조과(鷄樹條果)
1203,1210,우슬경엽,우슬경엽,우슬경엽(牛膝莖葉)
1204,1174,야현채,야현채,야현채(野莧菜)
1205,1173,야현자,야현자,야현자(野莧子)
1206,1361,현,현,현(莧)
1207,1364,현실,현실,현실(莧實)
1208,1362,현근,현근,현근(莧根)
1209,1179,여,여,여(藜)
1210,1181,여실,여실,여실(藜實)
1211,1072,산구,산구,산구(山韭)
1212,917,구채,구채,구채(韭菜)
1213,913,구근,구근,구근(韭根)
1214,870,각총,각총,각총(茖葱)
1215,1112,석산,석산,석산(石蒜)
1216,1106,생칠,생칠,생칠(生漆)
1217,1320,칠자,칠자,칠자(漆子)
1218,1319,칠엽,칠엽,칠엽(漆葉)
1219,1317,칠수근,칠수근,칠수근(漆樹根)
1220,1318,칠수목심,칠수목심,칠수목심(漆樹木心)
1221,1366,협엽당귀,협엽당귀,협엽당귀(狹葉當歸)
1222,1041,백지엽,백지엽,백지엽(白芷葉)
1223,1366,협엽당귀,협엽당귀,협엽당귀(狹葉當歸)
1224,1158,아삼엽,아삼엽,아삼엽(峨參葉)
1225,1025,미무,미무,미무(蘼蕪)
1226,1164,압아근,압아근,압아근(鴨兒芹)
1227,1165,압아근과,압아근과,압아근과(鴨兒芹果)
1228,1166,압아근근,압아근근,압아근근(鴨兒芹根)
1229,1208,우미독활,우미독활,우미독활(牛尾獨活)
1230,1359,향근근근,향근근근,향근근근(香根芹根)
1231,1073,산근,산근,산근(山芹)
1232,1074,산근근,산근근,산근근(山芹根)
1233,1111,석방풍,석방풍,석방풍(石防風)
1234,1045,변두채,변두채,변두채(變豆菜)
1235,1031,방풍엽,방풍엽,방풍엽(防風葉)
1236,1032,방풍화,방풍화,방풍화(防風花)
1237,1134,소토고본,소토고본,소토고본(蘇土藁本)
1238,1260,절의,절의,절의(竊衣)
1239,1408,회향경엽,회향경엽,회향경엽(茴香莖葉)
1240,1409,회향근,회향근,회향근(茴香根)
1241,291,백미,백미,백미(白薇)
1242,943,나마,나마,나마(蘿藦)
1243,944,나마자,나마자,나마자(蘿藦子)
1244,1295,천장각,천장각,천장각(天漿殼)
1245,536,우담남성,우담남성,"우담남성(牛膽南星), 담남성(膽南星), 담성(膽星)"
1245,536,담남성,우담남성,"우담남성(牛膽南星), 담남성(膽南星), 담성(膽星)"
1245,536,담성,우담남성,"우담남성(牛膽南星), 담남성(膽南星), 담성(膽星)"
1247,1312,취숭,취숭,취숭(臭菘)
1248,1195,오가엽,오가엽,오가엽(五加葉)
1249,1194,오가과,오가과,오가과(五加果)
1250,1250,자추수근,자추수근,자추수근(刺楸樹根)
1251,1249,자추경,자추경,자추경(刺楸莖)
1252,1251,자추수엽,자추수엽,자추수엽(刺楸樹葉)
1253,264,미삼,미삼,"미삼(尾參), 삼수(參鬚)"
1253,264,삼수,미삼,"미삼(尾參), 삼수(參鬚)"
1254,1092,삼조,삼조,삼조(參條)
1255,1238,인삼로,인삼로,인삼로(人參蘆)
1256,1240,인삼화,인삼화,인삼화(人參花)
1257,1239,인삼자,인삼자,인삼자(人參子)
1258,1326,통화근,통화근,통화근(通花根)
1259,1327,통화화,통화화,통화화(通花花)
1260,1325,통탈목화상분,통탈목화상분,통탈목화상분(通脫木花上粉)
1261,1000,면조아,면조아,면조아(綿棗兒)
1262,1232,이엽무학초,이엽무학초,이엽무학초(二葉舞鶴草)
1263,987,만년청,만년청,만년청(萬年靑)
1264,988,만년청엽,만년청엽,만년청엽(萬年靑葉)
1265,989,만년청화,만년청화,만년청화(萬年靑花)
1266,1392,화동제개궐,화동제개궐,화동제개궐(華東蹄盖蕨)
1267,323,봉선투골초,봉선투골초,봉선투골초(鳳仙透骨草)
1268,1051,봉선화,봉선화,봉선화(鳳仙花)
1269,1050,봉선근,봉선근,봉선근(鳳仙根)
1270,1224,음양곽근,음양곽근,음양곽근(淫羊藿根)
1271,1394,화수액,화수액,화수액(樺樹液)
1272,1246,자위경엽,자위경엽,자위경엽(紫葳莖葉)
1273,1247,자위근,자위근,자위근(紫葳根)
1274,949,날근,날근,날근(辣根)
1275,1404,황양목,황양목,황양목(黃楊木)
1276,1118,설산림,설산림,설산림(雪山林)
1277,1314,취화풍령초,취화풍령초,취화풍령초(聚花風鈴草)
1278,935,금은화로,금은화로,금은화로(金銀花露)
1279,936,금은화자,금은화자,금은화자(金銀花子)
1280,412,선퇴,선퇴,"선퇴(蟬退), 선세(蟬蛻), 선태(蟬蛻), 매미허물"
1280,412,선세,선퇴,"선퇴(蟬退), 선세(蟬蛻), 선태(蟬蛻), 매미허물"
1280,412,선태,선퇴,"선퇴(蟬退), 선세(蟬蛻), 선태(蟬蛻), 매미허물"
1280,412,매미허물,선퇴,"선퇴(蟬退), 선세(蟬蛻), 선태(蟬蛻), 매미허물"
1281,1380,홍남피,홍남피,홍남피(紅楠皮)
1282,1329,파초근,파초근,파초근(芭蕉根)
1283,1332,파초화,파초화,파초화(芭蕉花)
1284,1330,파초엽,파초엽,파초엽(芭蕉葉)
1285,1331,파초유,파초유,파초유(芭蕉油)
1286,1149,승마초,승마초,승마초(升麻草)
1287,1377,호퇴자,호퇴자,호퇴자(胡頽子)
1288,1378,호퇴자근,호퇴자근,호퇴자근(胡頽子根)
1289,905,교고람,교고람,교고람(絞股藍)
1290,806,향유,향유,향유(香薷)
1291,806,향유,향유,향유(香薷)
1292,806,향유,향유,향유(香薷)
1293,806,향유,향유,향유(香薷)
1294,1152,심엽형개,심엽형개,심엽형개(心葉荊芥)
1295,934,금은인동,금은인동,금은인동(金銀忍冬)
1296,982,등합환,등합환,"등합환(藤合歡), 남사등과(南蛇藤果), 남사등(南蛇藤)"
1296,982,남사등과,등합환,"등합환(藤合歡), 남사등과(南蛇藤果), 남사등(南蛇藤)"
1296,982,남사등,등합환,"등합환(藤合歡), 남사등과(南蛇藤果), 남사등(南蛇藤)"
1297,950,남사등근,남사등근,남사등근(南蛇藤根)
1298,951,남사등엽,남사등엽,남사등엽(南蛇藤葉)
1299,959,뇌공등,뇌공등,뇌공등(雷公藤)
1300,1223,은선초,은선초,은선초(銀綫草)
1301,1270,죽림소,죽림소,죽림소(竹林霄)
1302,1270,죽림소,죽림소,죽림소(竹林霄)
1303,1150,시실,시실,시실(蓍實)
1304,1303,청호자,청호자,청호자(靑蒿子)
1305,1301,청호근,청호근,청호근(靑蒿根)
1306,1209,우미호,우미호,우미호(牛尾蒿)
1307,1167,애실,애실,애실(艾實)
1308,1162,암려,암려,암려(庵䕡)
1309,1163,암려자,암려자,암려자(庵䕡子)
1310,1167,애실,애실,애실(艾實)
1311,1167,애실,애실,애실(艾實)
1312,1075,산백국,산백국,산백국(山白菊)
1313,978,동풍채,동풍채,동풍채(東風菜)
1314,931,금알이,금알이,금알이(金挖耳)
1315,932,금알이근,금알이근,금알이근(金挖耳根)
1316,1360,향유관,향유관,향유관(香油罐)
1317,894,고설자,고설자,고설자(苦碟子)
1318,1187,연봉초,연봉초,연봉초(蓮蓬草)
1319,919,국우,국우,국우(菊芋)
1320,1115,선복화근,선복화근,선복화근(旋覆花根)
1321,1082,산와거,산와거,산와거(山萵苣)
1322,1084,산자완,산자완,산자완(山紫菀)
1323,1049,봉두채,봉두채,봉두채(蜂斗菜)
1324,922,금광국,금광국,금광국(金光菊)
1325,1069,사모칠,사모칠,사모칠(絲茅七)
1326,1413,희렴과,희렴과,희렴과(豨薟果)
1327,1414,희렴근,희렴근,희렴근(豨薟根)
1328,1297,첨엽국,첨엽국,첨엽국(甜葉菊)
1329,1284,창이,창이,창이(蒼耳)
1330,1286,창이화,창이화,창이화(蒼耳花)
1331,1285,창이근,창이근,창이근(蒼耳根)
1332,997,면근등,면근등,면근등(麵根藤)
1333,909,구구앙,구구앙,구구앙(狗狗秧)
1334,1333,팔각풍근,팔각풍근,팔각풍근(八角楓根)
1335,1334,팔각풍엽,팔각풍엽,팔각풍엽(八角楓葉)
1336,1335,팔각풍화,팔각풍화,팔각풍화(八角楓花)
1337,879,경천화,경천화,경천화(景天花)
1338,878,경천삼칠,경천삼칠,경천삼칠(景天三七)
1339,878,경천삼칠,경천삼칠,경천삼칠(景天三七)
1340,1058,사과,사과,사과(絲瓜)
1341,1062,사과자,사과자,사과자(絲瓜子)
1342,1064,사과피,사과피,사과피(絲瓜皮)
1343,1063,사과체,사과체,사과체(絲瓜蒂)
1344,1065,사과화,사과화,사과화(絲瓜花)
1345,1061,사과엽,사과엽,사과엽(絲瓜葉)
1346,1060,사과등,사과등,사과등(絲瓜藤)
1347,1288,천라수,천라수,천라수(天羅水)
1348,1059,사과근,사과근,사과근(絲瓜根)
1349,886,고과,고과,고과(苦瓜)
1350,890,고과자,고과자,고과자(苦瓜子)
1351,891,고과화,고과화,고과화(苦瓜花)
1352,889,고과엽,고과엽,고과엽(苦瓜葉)
1353,888,고과등,고과등,고과등(苦瓜藤)
1354,887,고과근,고과근,고과근(苦瓜根)
1355,1257,적박,적박,적박(赤瓟)
1356,1258,적박근,적박근,적박근(赤瓟根)
1357,1267,조선애백,조선애백,조선애백(朝鮮崖柏)
1358,1268,조선애백인,조선애백인,조선애백인(朝鮮崖柏仁)
1359,1130,소철근,소철근,소철근(蘇鐵根)
1360,1129,소철과,소철과,소철과(蘇鐵果)
1361,1132,소철화,소철화,소철화(蘇鐵花)
1362,1131,소철엽,소철엽,소철엽(蘇鐵葉)
1363,1146,수총,수총,수총(水葱)
1364,920,궐,궐,궐(蕨)
1365,852,황약자,황약자,황약자(黃藥子)
1366,1400,황독영여자,황독영여자,황독영여자(黃獨零餘子)
1367,1193,영여자,영여자,영여자(零餘子)
1368,1266,조산백,조산백,조산백(照山白)
1369,1192,영산홍,영산홍,영산홍(迎山紅)
1370,999,면아,면아,면아(檰芽)
1371,1135,속수자경중백즙,속수자경중백즙,속수자경중백즙(續隨子莖中白汁)
1372,1136,속수자엽,속수자엽,속수자엽(續隨子葉)
1373,1090,삼승미,삼승미,삼승미(三升米)
1374,977,동북수소,동북수소,동북수소(東北溲疏)
1375,1388,홍한련,홍한련,홍한련(紅旱蓮)
1376,983,마린,마린,마린(馬藺)
1377,985,마린자,마린자,마린자(馬藺子)
1378,986,마린화,마린화,마린화(馬藺花)
1379,984,마린근,마린근,마린근(馬藺根)
1380,882,계손,계손,계손(溪蓀)
1381,1374,호도화,호도화,호도화(胡桃花)
1382,1373,호도청피,호도청피,호도청피(胡桃靑皮)
1383,1302,청호도과,청호도과,청호도과(靑胡桃果)
1384,1056,분심목,분심목,분심목(分心木)
1385,1367,호도각,호도각,호도각(胡桃殼)
1386,1370,호도엽,호도엽,호도엽(胡桃葉)
1387,1372,호도지,호도지,호도지(胡桃枝)
1388,1368,호도근,호도근,호도근(胡桃根)
1389,1371,호도유,호도유,호도유(胡桃油)
1390,1369,호도수피,호도수피,호도수피(胡桃樹皮)
1391,1222,유호도,유호도,유호도(油胡桃)
